ID	Name	Sex	Team	NOC	Sport	Age	Height	Weight	Event
91233	Sophia Papamichalopoulou	F	Cyprus	CYP	Alpine Skiing	19	160	56	Alpine Skiing Women's Slalom
91232	Christopher Papamichalopoulos	M	Cyprus	CYP	Alpine Skiing	21	176	75	Alpine Skiing Men's Giant Slalom
91232	Christopher Papamichalopoulos	M	Cyprus	CYP	Alpine Skiing	21	176	75	Alpine Skiing Men's Slalom
90770	Tea Pali	F	Croatia	CRO	Alpine Skiing	18	161	59	Alpine Skiing Women's Giant Slalom
89705	Manuel Osborne-Paradis	M	Canada	CAN	Alpine Skiing	26	183	94	Alpine Skiing Men's Downhill
89705	Manuel Osborne-Paradis	M	Canada	CAN	Alpine Skiing	26	183	94	Alpine Skiing Men's Super G
89306	Deyvid Oprja	M	Estonia	EST	Alpine Skiing	27	174	77	Alpine Skiing Men's Giant Slalom
89306	Deyvid Oprja	M	Estonia	EST	Alpine Skiing	27	174	77	Alpine Skiing Men's Slalom
88965	Hans Anders Olsson	M	Sweden	SWE	Alpine Skiing	25	187	102	Alpine Skiing Men's Downhill
88965	Hans Anders Olsson	M	Sweden	SWE	Alpine Skiing	25	187	102	Alpine Skiing Men's Super G
88965	Hans Anders Olsson	M	Sweden	SWE	Alpine Skiing	25	187	102	Alpine Skiing Men's Combined
88083	Ornella Oettl Reyes	F	Peru	PER	Alpine Skiing	18	168	60	Alpine Skiing Women's Giant Slalom
88083	Ornella Oettl Reyes	F	Peru	PER	Alpine Skiing	18	168	60	Alpine Skiing Women's Slalom
88082	Manfred Oettl Reyes	M	Peru	PER	Alpine Skiing	16	165	60	Alpine Skiing Men's Giant Slalom
88082	Manfred Oettl Reyes	M	Peru	PER	Alpine Skiing	16	165	60	Alpine Skiing Men's Slalom
87889	Shane O'Connor	M	Ireland	IRL	Alpine Skiing	36	175	74	Alpine Skiing Men's Slalom
87549	Steven "Steve" Nyman	M	United States	USA	Alpine Skiing	28	193	100	Alpine Skiing Men's Downhill
87384	Tiiu Nurmberg	F	Estonia	EST	Alpine Skiing	28	160	60	Alpine Skiing Women's Giant Slalom
87384	Tiiu Nurmberg	F	Estonia	EST	Alpine Skiing	28	160	60	Alpine Skiing Women's Slalom
87171	Sofija Novoseli	F	Croatia	CRO	Alpine Skiing	20	166	69	Alpine Skiing Women's Slalom
87124	ana Novakovi	F	Bosnia and Herzegovina	BIH	Alpine Skiing	24	164	58	Alpine Skiing Women's Giant Slalom
87124	ana Novakovi	F	Bosnia and Herzegovina	BIH	Alpine Skiing	24	164	58	Alpine Skiing Women's Slalom
87079	Jedrij Notz	M	Azerbaijan	AZE	Alpine Skiing	35	189	80	Alpine Skiing Men's Giant Slalom
87079	Jedrij Notz	M	Azerbaijan	AZE	Alpine Skiing	35	189	80	Alpine Skiing Men's Slalom
86734	Nastasia Noens	F	France	FRA	Alpine Skiing	21	177	65	Alpine Skiing Women's Slalom
86689	Andrew "Andy" Noble	M	Great Britain	GBR	Alpine Skiing	25	182	89	Alpine Skiing Men's Giant Slalom
86689	Andrew "Andy" Noble	M	Great Britain	GBR	Alpine Skiing	25	182	89	Alpine Skiing Men's Slalom
86644	Kwame Nkrumah-Acheampong	M	Ghana	GHA	Alpine Skiing	35	180	85	Alpine Skiing Men's Slalom
86612	Chirine Njeim	F	Lebanon	LIB	Alpine Skiing	25	168	60	Alpine Skiing Women's Super G
86612	Chirine Njeim	F	Lebanon	LIB	Alpine Skiing	25	168	60	Alpine Skiing Women's Giant Slalom
86612	Chirine Njeim	F	Lebanon	LIB	Alpine Skiing	25	168	60	Alpine Skiing Women's Slalom
86147	Marina Nigg	F	Liechtenstein	LIE	Alpine Skiing	25	167	60	Alpine Skiing Women's Slalom
85499	Felix Neureuther	M	Germany	GER	Alpine Skiing	25	184	87	Alpine Skiing Men's Giant Slalom
85499	Felix Neureuther	M	Germany	GER	Alpine Skiing	25	184	87	Alpine Skiing Men's Slalom
85344	Arsen Nersisyan	M	Armenia	ARM	Alpine Skiing	22	179	79	Alpine Skiing Men's Giant Slalom
85344	Arsen Nersisyan	M	Armenia	ARM	Alpine Skiing	22	179	79	Alpine Skiing Men's Slalom
85175	Tyler Nella	M	Canada	CAN	Alpine Skiing	21	180	84	Alpine Skiing Men's Combined
84460	Ioan Gabriel Nan	M	Romania	ROU	Alpine Skiing	29	170	70	Alpine Skiing Men's Giant Slalom
84460	Ioan Gabriel Nan	M	Romania	ROU	Alpine Skiing	29	170	70	Alpine Skiing Men's Slalom
84450	Jamyang Namgial	M	India	IND	Alpine Skiing	24	170	71	Alpine Skiing Men's Giant Slalom
83872	Per Andr Myhrer	M	Sweden	SWE	Alpine Skiing	27	189	93	Alpine Skiing Men's Giant Slalom
83872	Per Andr Myhrer	M	Sweden	SWE	Alpine Skiing	27	189	93	Alpine Skiing Men's Slalom
83871	Lars Elton Myhre	M	Norway	NOR	Alpine Skiing	25	184	88	Alpine Skiing Men's Downhill
83871	Lars Elton Myhre	M	Norway	NOR	Alpine Skiing	25	184	88	Alpine Skiing Men's Super G
83871	Lars Elton Myhre	M	Norway	NOR	Alpine Skiing	25	184	88	Alpine Skiing Men's Slalom
83871	Lars Elton Myhre	M	Norway	NOR	Alpine Skiing	25	184	88	Alpine Skiing Men's Combined
81213	Bart Mollin	M	Belgium	BEL	Alpine Skiing	28	183	90	Alpine Skiing Men's Slalom
81114	Manuela Mlgg	F	Italy	ITA	Alpine Skiing	26	170	62	Alpine Skiing Women's Giant Slalom
81114	Manuela Mlgg	F	Italy	ITA	Alpine Skiing	26	170	62	Alpine Skiing Women's Slalom
81113	Manfred Mlgg	M	Italy	ITA	Alpine Skiing	27	180	78	Alpine Skiing Men's Giant Slalom
81113	Manfred Mlgg	M	Italy	ITA	Alpine Skiing	27	180	78	Alpine Skiing Men's Slalom
81113	Manfred Mlgg	M	Italy	ITA	Alpine Skiing	27	180	78	Alpine Skiing Men's Combined
80816	Yina Marie Moe-Lange	F	Denmark	DEN	Alpine Skiing	16	156	55	Alpine Skiing Women's Giant Slalom
80816	Yina Marie Moe-Lange	F	Denmark	DEN	Alpine Skiing	16	156	55	Alpine Skiing Women's Slalom
80367	Steve Missillier	M	France	FRA	Alpine Skiing	25	186	80	Alpine Skiing Men's Giant Slalom
80367	Steve Missillier	M	France	FRA	Alpine Skiing	25	186	80	Alpine Skiing Men's Slalom
80088	Kentaro Minagawa	M	Japan	JPN	Alpine Skiing	32	173	88	Alpine Skiing Men's Slalom
79875	Samuel Bode Miller	M	United States	USA	Alpine Skiing	32	188	91	Alpine Skiing Men's Downhill
79875	Samuel Bode Miller	M	United States	USA	Alpine Skiing	32	188	91	Alpine Skiing Men's Super G
79875	Samuel Bode Miller	M	United States	USA	Alpine Skiing	32	188	91	Alpine Skiing Men's Giant Slalom
79875	Samuel Bode Miller	M	United States	USA	Alpine Skiing	32	188	91	Alpine Skiing Men's Slalom
79875	Samuel Bode Miller	M	United States	USA	Alpine Skiing	32	188	91	Alpine Skiing Men's Combined
79697	Edit Mikls	F	Romania	ROU	Alpine Skiing	21	165	68	Alpine Skiing Women's Downhill
79499	Erin Louise Mielzynski	F	Canada	CAN	Alpine Skiing	19	169	67	Alpine Skiing Women's Slalom
78938	Thomas Mermillod-Blondin	M	France	FRA	Alpine Skiing	24	176	80	Alpine Skiing Men's Giant Slalom
78938	Thomas Mermillod-Blondin	M	France	FRA	Alpine Skiing	24	176	80	Alpine Skiing Men's Slalom
78938	Thomas Mermillod-Blondin	M	France	FRA	Alpine Skiing	24	176	80	Alpine Skiing Men's Combined
78884	Daniela Merighetti	F	Italy	ITA	Alpine Skiing	28	168	66	Alpine Skiing Women's Downhill
78884	Daniela Merighetti	F	Italy	ITA	Alpine Skiing	28	168	66	Alpine Skiing Women's Super G
78884	Daniela Merighetti	F	Italy	ITA	Alpine Skiing	28	168	66	Alpine Skiing Women's Combined
77683	Alice McKennis	F	United States	USA	Alpine Skiing	20	167	68	Alpine Skiing Women's Downhill
77650	Megan Jean McJames	F	United States	USA	Alpine Skiing	22	168	57	Alpine Skiing Women's Giant Slalom
77650	Megan Jean McJames	F	United States	USA	Alpine Skiing	22	168	57	Alpine Skiing Women's Slalom
77528	Kirsten Kate Llewellyn "Kirsty" McGarry	F	Ireland	IRL	Alpine Skiing	24	172	65	Alpine Skiing Women's Giant Slalom
77528	Kirsten Kate Llewellyn "Kirsty" McGarry	F	Ireland	IRL	Alpine Skiing	24	172	65	Alpine Skiing Women's Slalom
77079	Klementina "Tina" Maze	F	Slovenia	SLO	Alpine Skiing	26	172	68	Alpine Skiing Women's Downhill
77079	Klementina "Tina" Maze	F	Slovenia	SLO	Alpine Skiing	26	172	68	Alpine Skiing Women's Super G
77079	Klementina "Tina" Maze	F	Slovenia	SLO	Alpine Skiing	26	172	68	Alpine Skiing Women's Giant Slalom
77079	Klementina "Tina" Maze	F	Slovenia	SLO	Alpine Skiing	26	172	68	Alpine Skiing Women's Slalom
77079	Klementina "Tina" Maze	F	Slovenia	SLO	Alpine Skiing	26	172	68	Alpine Skiing Women's Combined
77065	Sergey Vladimirovich Maytakov	M	Russia	RUS	Alpine Skiing	20	184	77	Alpine Skiing Men's Super G
77065	Sergey Vladimirovich Maytakov	M	Russia	RUS	Alpine Skiing	20	184	77	Alpine Skiing Men's Giant Slalom
77065	Sergey Vladimirovich Maytakov	M	Russia	RUS	Alpine Skiing	20	184	77	Alpine Skiing Men's Slalom
76535	Bohdana Olehivna Matsotska	F	Ukraine	UKR	Alpine Skiing	20	171	64	Alpine Skiing Women's Giant Slalom
76535	Bohdana Olehivna Matsotska	F	Ukraine	UKR	Alpine Skiing	20	171	64	Alpine Skiing Women's Slalom
75403	Chelsea Marshall	F	United States	USA	Alpine Skiing	23	165	75	Alpine Skiing Women's Super G
75250	Anmone Marmottan	F	France	FRA	Alpine Skiing	21	170	65	Alpine Skiing Women's Giant Slalom
75069	Danko Marinelli	M	Croatia	CRO	Alpine Skiing	22	183	88	Alpine Skiing Men's Giant Slalom
75069	Danko Marinelli	M	Croatia	CRO	Alpine Skiing	22	183	88	Alpine Skiing Men's Slalom
74781	Marie Marchand-Arvier (-Jay)	F	France	FRA	Alpine Skiing	24	164	65	Alpine Skiing Women's Downhill
74781	Marie Marchand-Arvier (-Jay)	F	France	FRA	Alpine Skiing	24	164	65	Alpine Skiing Women's Super G
74781	Marie Marchand-Arvier (-Jay)	F	France	FRA	Alpine Skiing	24	164	65	Alpine Skiing Women's Combined
74366	Jorge Mandr Henrquez	M	Chile	CHI	Alpine Skiing	23	180	80	Alpine Skiing Men's Downhill
74366	Jorge Mandr Henrquez	M	Chile	CHI	Alpine Skiing	23	180	80	Alpine Skiing Men's Super G
74366	Jorge Mandr Henrquez	M	Chile	CHI	Alpine Skiing	23	180	80	Alpine Skiing Men's Giant Slalom
74318	Julia Marie Mancuso (-Fish)	F	United States	USA	Alpine Skiing	25	168	64	Alpine Skiing Women's Downhill
74318	Julia Marie Mancuso (-Fish)	F	United States	USA	Alpine Skiing	25	168	64	Alpine Skiing Women's Super G
74318	Julia Marie Mancuso (-Fish)	F	United States	USA	Alpine Skiing	25	168	64	Alpine Skiing Women's Giant Slalom
74318	Julia Marie Mancuso (-Fish)	F	United States	USA	Alpine Skiing	25	168	64	Alpine Skiing Women's Combined
73201	Regina Mader-Sterz	F	Austria	AUT	Alpine Skiing	24	168	61	Alpine Skiing Women's Downhill
71874	Mona With Lseth	F	Norway	NOR	Alpine Skiing	18	172	62	Alpine Skiing Women's Super G
71874	Mona With Lseth	F	Norway	NOR	Alpine Skiing	18	172	62	Alpine Skiing Women's Giant Slalom
71874	Mona With Lseth	F	Norway	NOR	Alpine Skiing	18	172	62	Alpine Skiing Women's Slalom
71874	Mona With Lseth	F	Norway	NOR	Alpine Skiing	18	172	62	Alpine Skiing Women's Combined
71224	Jhonatan Longhi	M	Brazil	BRA	Alpine Skiing	22	178	85	Alpine Skiing Men's Giant Slalom
71224	Jhonatan Longhi	M	Brazil	BRA	Alpine Skiing	22	178	85	Alpine Skiing Men's Slalom
71123	Jelena Lolovi	F	Serbia	SRB	Alpine Skiing	28	167	59	Alpine Skiing Women's Super G
71123	Jelena Lolovi	F	Serbia	SRB	Alpine Skiing	28	167	59	Alpine Skiing Women's Giant Slalom
71123	Jelena Lolovi	F	Serbia	SRB	Alpine Skiing	28	167	59	Alpine Skiing Women's Slalom
70763	Julien Lizeroux	M	France	FRA	Alpine Skiing	30	173	80	Alpine Skiing Men's Slalom
70763	Julien Lizeroux	M	France	FRA	Alpine Skiing	30	173	80	Alpine Skiing Men's Combined
70113	Jessica Monika Lindell Vikarby	F	Sweden	SWE	Alpine Skiing	26	169	69	Alpine Skiing Women's Downhill
70113	Jessica Monika Lindell Vikarby	F	Sweden	SWE	Alpine Skiing	26	169	69	Alpine Skiing Women's Super G
70113	Jessica Monika Lindell Vikarby	F	Sweden	SWE	Alpine Skiing	26	169	69	Alpine Skiing Women's Giant Slalom
70113	Jessica Monika Lindell Vikarby	F	Sweden	SWE	Alpine Skiing	26	169	69	Alpine Skiing Women's Combined
69796	Theodore Sharp "Ted" Ligety	M	United States	USA	Alpine Skiing	25	180	86	Alpine Skiing Men's Super G
69796	Theodore Sharp "Ted" Ligety	M	United States	USA	Alpine Skiing	25	180	86	Alpine Skiing Men's Giant Slalom
69796	Theodore Sharp "Ted" Ligety	M	United States	USA	Alpine Skiing	25	180	86	Alpine Skiing Men's Slalom
69796	Theodore Sharp "Ted" Ligety	M	United States	USA	Alpine Skiing	25	180	86	Alpine Skiing Men's Combined
69431	Li Lei	M	China	CHN	Alpine Skiing	22	180	75	Alpine Skiing Men's Giant Slalom
69431	Li Lei	M	China	CHN	Alpine Skiing	22	180	75	Alpine Skiing Men's Slalom
68506	Sanni Maaria Leinonen	F	Finland	FIN	Alpine Skiing	20	164	56	Alpine Skiing Women's Giant Slalom
68506	Sanni Maaria Leinonen	F	Finland	FIN	Alpine Skiing	20	164	56	Alpine Skiing Women's Slalom
66907	Lars Markus Larsson	M	Sweden	SWE	Alpine Skiing	31	183	83	Alpine Skiing Men's Downhill
66907	Lars Markus Larsson	M	Sweden	SWE	Alpine Skiing	31	183	83	Alpine Skiing Men's Giant Slalom
66907	Lars Markus Larsson	M	Sweden	SWE	Alpine Skiing	31	183	83	Alpine Skiing Men's Combined
65365	Yelizaveta Mikhaylovna Kuzmenko	F	Belarus	BLR	Alpine Skiing	22	168	62	Alpine Skiing Women's Giant Slalom
65365	Yelizaveta Mikhaylovna Kuzmenko	F	Belarus	BLR	Alpine Skiing	22	168	62	Alpine Skiing Women's Slalom
64452	Krytof Krzl	M	Czech Republic	CZE	Alpine Skiing	23	183	84	Alpine Skiing Men's Downhill
64452	Krytof Krzl	M	Czech Republic	CZE	Alpine Skiing	23	183	84	Alpine Skiing Men's Giant Slalom
64452	Krytof Krzl	M	Czech Republic	CZE	Alpine Skiing	23	183	84	Alpine Skiing Men's Slalom
64452	Krytof Krzl	M	Czech Republic	CZE	Alpine Skiing	23	183	84	Alpine Skiing Men's Combined
64238	Klaus Krll	M	Austria	AUT	Alpine Skiing	29	186	95	Alpine Skiing Men's Downhill
64182	Klra Kov	F	Czech Republic	CZE	Alpine Skiing	20	178	70	Alpine Skiing Women's Downhill
64182	Klra Kov	F	Czech Republic	CZE	Alpine Skiing	20	178	70	Alpine Skiing Women's Super G
64171	Andrej Kriaj	M	Slovenia	SLO	Alpine Skiing	23	180	84	Alpine Skiing Men's Downhill
64171	Andrej Kriaj	M	Slovenia	SLO	Alpine Skiing	23	180	84	Alpine Skiing Men's Super G
64171	Andrej Kriaj	M	Slovenia	SLO	Alpine Skiing	23	180	84	Alpine Skiing Men's Giant Slalom
64171	Andrej Kriaj	M	Slovenia	SLO	Alpine Skiing	23	180	84	Alpine Skiing Men's Combined
63092	Ivica Kosteli	M	Croatia	CRO	Alpine Skiing	30	182	88	Alpine Skiing Men's Downhill
63092	Ivica Kosteli	M	Croatia	CRO	Alpine Skiing	30	182	88	Alpine Skiing Men's Super G
63092	Ivica Kosteli	M	Croatia	CRO	Alpine Skiing	30	182	88	Alpine Skiing Men's Giant Slalom
63092	Ivica Kosteli	M	Croatia	CRO	Alpine Skiing	30	182	88	Alpine Skiing Men's Slalom
63092	Ivica Kosteli	M	Croatia	CRO	Alpine Skiing	30	182	88	Alpine Skiing Men's Combined
62998	Bojan Kosi	M	Montenegro	MNE	Alpine Skiing	19	178	84	Alpine Skiing Men's Giant Slalom
62998	Bojan Kosi	M	Montenegro	MNE	Alpine Skiing	19	178	84	Alpine Skiing Men's Slalom
61284	Kajsa Britta Kling	F	Sweden	SWE	Alpine Skiing	21	172	73	Alpine Skiing Women's Giant Slalom
61196	Maja Klepi	F	Bosnia and Herzegovina	BIH	Alpine Skiing	21	172	67	Alpine Skiing Women's Giant Slalom
61196	Maja Klepi	F	Bosnia and Herzegovina	BIH	Alpine Skiing	21	172	67	Alpine Skiing Women's Slalom
60742	Mariya Kirkova	F	Bulgaria	BUL	Alpine Skiing	24	165	59	Alpine Skiing Women's Downhill
60742	Mariya Kirkova	F	Bulgaria	BUL	Alpine Skiing	24	165	59	Alpine Skiing Women's Super G
60742	Mariya Kirkova	F	Bulgaria	BUL	Alpine Skiing	24	165	59	Alpine Skiing Women's Giant Slalom
60742	Mariya Kirkova	F	Bulgaria	BUL	Alpine Skiing	24	165	59	Alpine Skiing Women's Slalom
60668	Michaela Kirchgasser	F	Austria	AUT	Alpine Skiing	24	169	62	Alpine Skiing Women's Giant Slalom
60668	Michaela Kirchgasser	F	Austria	AUT	Alpine Skiing	24	169	62	Alpine Skiing Women's Slalom
60668	Michaela Kirchgasser	F	Austria	AUT	Alpine Skiing	24	169	62	Alpine Skiing Women's Combined
60293	Kim U-Seong	M	South Korea	KOR	Alpine Skiing	23	172	78	Alpine Skiing Men's Giant Slalom
60293	Kim U-Seong	M	South Korea	KOR	Alpine Skiing	23	172	78	Alpine Skiing Men's Slalom
60215	Kim Seon-Ju	F	South Korea	KOR	Alpine Skiing	24	156	53	Alpine Skiing Women's Giant Slalom
60215	Kim Seon-Ju	F	South Korea	KOR	Alpine Skiing	24	156	53	Alpine Skiing Women's Slalom
59754	Markus Daniel Kilsgaard	M	Denmark	DEN	Alpine Skiing	17	185	90	Alpine Skiing Men's Giant Slalom
59711	Lindsey Caroline Kildow-Vonn	F	United States	USA	Alpine Skiing	25	178	75	Alpine Skiing Women's Downhill
59711	Lindsey Caroline Kildow-Vonn	F	United States	USA	Alpine Skiing	25	178	75	Alpine Skiing Women's Super G
59711	Lindsey Caroline Kildow-Vonn	F	United States	USA	Alpine Skiing	25	178	75	Alpine Skiing Women's Giant Slalom
59711	Lindsey Caroline Kildow-Vonn	F	United States	USA	Alpine Skiing	25	178	75	Alpine Skiing Women's Slalom
59711	Lindsey Caroline Kildow-Vonn	F	United States	USA	Alpine Skiing	25	178	75	Alpine Skiing Women's Combined
59384	Aleksandr Viktorovich Khoroshilov	M	Russia	RUS	Alpine Skiing	25	182	80	Alpine Skiing Men's Downhill
59384	Aleksandr Viktorovich Khoroshilov	M	Russia	RUS	Alpine Skiing	25	182	80	Alpine Skiing Men's Super G
59384	Aleksandr Viktorovich Khoroshilov	M	Russia	RUS	Alpine Skiing	25	182	80	Alpine Skiing Men's Giant Slalom
59384	Aleksandr Viktorovich Khoroshilov	M	Russia	RUS	Alpine Skiing	25	182	80	Alpine Skiing Men's Slalom
59384	Aleksandr Viktorovich Khoroshilov	M	Russia	RUS	Alpine Skiing	25	182	80	Alpine Skiing Men's Combined
58779	Stephan Keppler	M	Germany	GER	Alpine Skiing	27	183	89	Alpine Skiing Men's Downhill
58779	Stephan Keppler	M	Germany	GER	Alpine Skiing	27	183	89	Alpine Skiing Men's Super G
58779	Stephan Keppler	M	Germany	GER	Alpine Skiing	27	183	89	Alpine Skiing Men's Combined
57892	Nolan Kasper	M	United States	USA	Alpine Skiing	20	173	79	Alpine Skiing Men's Slalom
57605	Truls Ove Karlsen	M	Norway	NOR	Alpine Skiing	34	172	73	Alpine Skiing Men's Downhill
57605	Truls Ove Karlsen	M	Norway	NOR	Alpine Skiing	34	172	73	Alpine Skiing Men's Super G
57605	Truls Ove Karlsen	M	Norway	NOR	Alpine Skiing	34	172	73	Alpine Skiing Men's Giant Slalom
57605	Truls Ove Karlsen	M	Norway	NOR	Alpine Skiing	34	172	73	Alpine Skiing Men's Slalom
57605	Truls Ove Karlsen	M	Norway	NOR	Alpine Skiing	34	172	73	Alpine Skiing Men's Combined
57508	Denise Karbon	F	Italy	ITA	Alpine Skiing	29	160	58	Alpine Skiing Women's Giant Slalom
57508	Denise Karbon	F	Italy	ITA	Alpine Skiing	29	160	58	Alpine Skiing Women's Slalom
57065	Nadja Kamer (-Jnglin)	F	Switzerland	SUI	Alpine Skiing	23	179	76	Alpine Skiing Women's Downhill
57065	Nadja Kamer (-Jnglin)	F	Switzerland	SUI	Alpine Skiing	23	179	76	Alpine Skiing Women's Super G
57065	Nadja Kamer (-Jnglin)	F	Switzerland	SUI	Alpine Skiing	23	179	76	Alpine Skiing Women's Combined
56838	Marjan Kalhor	F	Iran	IRI	Alpine Skiing	21	168	60	Alpine Skiing Women's Giant Slalom
56838	Marjan Kalhor	F	Iran	IRI	Alpine Skiing	21	168	60	Alpine Skiing Women's Slalom
56293	Jung Dong-Hyeon	M	South Korea	KOR	Alpine Skiing	21	180	74	Alpine Skiing Men's Slalom
56178	Sofie Jurez	F	Andorra	AND	Alpine Skiing	18	172	70	Alpine Skiing Women's Giant Slalom
56178	Sofie Jurez	F	Andorra	AND	Alpine Skiing	18	172	70	Alpine Skiing Women's Slalom
54637	Andrej Jerman	M	Slovenia	SLO	Alpine Skiing	31	186	88	Alpine Skiing Men's Downhill
54637	Andrej Jerman	M	Slovenia	SLO	Alpine Skiing	31	186	88	Alpine Skiing Men's Super G
54637	Andrej Jerman	M	Slovenia	SLO	Alpine Skiing	31	186	88	Alpine Skiing Men's Combined
54249	Ana Jelui	F	Croatia	CRO	Alpine Skiing	23	165	60	Alpine Skiing Women's Giant Slalom
54249	Ana Jelui	F	Croatia	CRO	Alpine Skiing	23	165	60	Alpine Skiing Women's Slalom
54090	Janez Jazbec	M	Slovenia	SLO	Alpine Skiing	25	181	83	Alpine Skiing Men's Giant Slalom
53888	Andrea Jardi Cuadrado	F	Spain	ESP	Alpine Skiing	19	168	56	Alpine Skiing Women's Super G
53888	Andrea Jardi Cuadrado	F	Spain	ESP	Alpine Skiing	19	168	56	Alpine Skiing Women's Giant Slalom
53888	Andrea Jardi Cuadrado	F	Spain	ESP	Alpine Skiing	19	168	56	Alpine Skiing Women's Slalom
53886	Patrik Inge Johan Jrbyn	M	Sweden	SWE	Alpine Skiing	40	181	85	Alpine Skiing Men's Downhill
53886	Patrik Inge Johan Jrbyn	M	Sweden	SWE	Alpine Skiing	40	181	85	Alpine Skiing Men's Super G
53859	Michael "Mike" Janyk	M	Canada	CAN	Alpine Skiing	27	181	85	Alpine Skiing Men's Slalom
53859	Michael "Mike" Janyk	M	Canada	CAN	Alpine Skiing	27	181	85	Alpine Skiing Men's Combined
53858	Britt Janyk	F	Canada	CAN	Alpine Skiing	29	168	64	Alpine Skiing Women's Downhill
53858	Britt Janyk	F	Canada	CAN	Alpine Skiing	29	168	64	Alpine Skiing Women's Super G
53858	Britt Janyk	F	Canada	CAN	Alpine Skiing	29	168	64	Alpine Skiing Women's Giant Slalom
53794	Kjetil Jansrud	M	Norway	NOR	Alpine Skiing	24	185	83	Alpine Skiing Men's Downhill
53794	Kjetil Jansrud	M	Norway	NOR	Alpine Skiing	24	185	83	Alpine Skiing Men's Super G
53794	Kjetil Jansrud	M	Norway	NOR	Alpine Skiing	24	185	83	Alpine Skiing Men's Giant Slalom
53794	Kjetil Jansrud	M	Norway	NOR	Alpine Skiing	24	185	83	Alpine Skiing Men's Slalom
53794	Kjetil Jansrud	M	Norway	NOR	Alpine Skiing	24	185	83	Alpine Skiing Men's Combined
53688	Carlo Janka	M	Switzerland	SUI	Alpine Skiing	23	185	86	Alpine Skiing Men's Downhill
53688	Carlo Janka	M	Switzerland	SUI	Alpine Skiing	23	185	86	Alpine Skiing Men's Super G
53688	Carlo Janka	M	Switzerland	SUI	Alpine Skiing	23	185	86	Alpine Skiing Men's Giant Slalom
53688	Carlo Janka	M	Switzerland	SUI	Alpine Skiing	23	185	86	Alpine Skiing Men's Combined
53254	Ingrid Jacquemod	F	France	FRA	Alpine Skiing	31	176	70	Alpine Skiing Women's Downhill
53254	Ingrid Jacquemod	F	France	FRA	Alpine Skiing	31	176	70	Alpine Skiing Women's Super G
52167	Christof Innerhofer	M	Italy	ITA	Alpine Skiing	25	186	90	Alpine Skiing Men's Downhill
52167	Christof Innerhofer	M	Italy	ITA	Alpine Skiing	25	186	90	Alpine Skiing Men's Super G
52167	Christof Innerhofer	M	Italy	ITA	Alpine Skiing	25	186	90	Alpine Skiing Men's Combined
52021	Urs Imboden	M	Moldova	MDA	Alpine Skiing	35	182	76	Alpine Skiing Men's Slalom
51715	Nevena Ignjatovi	F	Serbia	SRB	Alpine Skiing	19	176	73	Alpine Skiing Women's Super G
51715	Nevena Ignjatovi	F	Serbia	SRB	Alpine Skiing	19	176	73	Alpine Skiing Women's Giant Slalom
51715	Nevena Ignjatovi	F	Serbia	SRB	Alpine Skiing	19	176	73	Alpine Skiing Women's Slalom
50781	Jan Hudec	M	Canada	CAN	Alpine Skiing	28	183	90	Alpine Skiing Men's Downhill
50781	Jan Hudec	M	Canada	CAN	Alpine Skiing	28	183	90	Alpine Skiing Men's Super G
49640	Kathrin Hlzl	F	Germany	GER	Alpine Skiing	25	163	60	Alpine Skiing Women's Giant Slalom
49178	Maria Hfl-Riesch	F	Germany	GER	Alpine Skiing	25	182	78	Alpine Skiing Women's Downhill
